datetime,open,high,low,close
1998-8-4 13:06:00,39653,39654,39624,39625
1998-8-4 13:07:00,39625,39626,39606,39607
1998-8-4 13:08:00,39607,39645,39606,39644
1998-8-4 13:09:00,39644,39682,39643,39681
1998-8-4 13:10:00,39681,39706,39680,39705
1998-8-4 13:11:00,39705,39706,39666,39667
1998-8-4 13:12:00,39667,39681,39666,39680
1998-8-4 13:13:00,39680,39681,39672,39673
1998-8-4 13:14:00,39673,39690,39672,39689
1998-8-4 13:15:00,39689,39690,39687,39688
1998-8-4 13:16:00,39688,39689,39675,39676
1998-8-4 13:17:00,39676,39684,39675,39683
1998-8-4 13:18:00,39683,39684,39660,39661
1998-8-4 13:19:00,39661,39662,39657,39658
1998-8-4 13:20:00,39658,39679,39657,39678
1998-8-4 13:21:00,39678,39719,39677,39718
1998-8-4 13:22:00,39718,39719,39703,39704
1998-8-4 13:23:00,39704,39705,39667,39668
1998-8-4 13:24:00,39668,39708,39667,39707
1998-8-4 13:25:00,39707,39708,39700,39701
1998-8-4 13:26:00,39701,39702,39695,39696
1998-8-4 13:27:00,39696,39697,39665,39666
1998-8-4 13:28:00,39666,39697,39665,39696
1998-8-4 13:29:00,39696,39697,39648,39649
1998-8-4 13:30:00,39649,39688,39648,39687
1998-8-4 13:31:00,39687,39688,39674,39675
1998-8-4 13:32:00,39675,39687,39674,39686
1998-8-4 13:33:00,39686,39687,39680,39681
1998-8-4 13:34:00,39681,39708,39680,39707
1998-8-4 13:35:00,39707,39736,39706,39735
1998-8-4 13:36:00,39735,39736,39711,39712
1998-8-4 13:37:00,39712,39713,39703,39704
1998-8-4 13:38:00,39704,39745,39703,39744
1998-8-4 13:39:00,39744,39745,39693,39694
1998-8-4 13:40:00,39694,39695,39686,39687
1998-8-4 13:41:00,39687,39688,39656,39657
1998-8-4 13:42:00,39657,39658,39633,39634
1998-8-4 13:43:00,39634,39674,39633,39673
1998-8-4 13:44:00,39673,39717,39672,39716
1998-8-4 13:45:00,39716,39752,39715,39751
1998-8-4 13:46:00,39751,39786,39750,39785
1998-8-4 13:47:00,39785,39786,39766,39767
1998-8-4 13:48:00,39767,39768,39725,39726
1998-8-4 13:49:00,39726,39731,39725,39730
1998-8-4 13:50:00,39730,39731,39684,39685
1998-8-4 13:51:00,39685,39686,39673,39674
1998-8-4 13:52:00,39674,39681,39673,39680
1998-8-4 13:53:00,39680,39683,39679,39682
1998-8-4 13:54:00,39682,39707,39681,39706
1998-8-4 13:55:00,39706,39734,39705,39733
1998-8-4 13:56:00,39733,39781,39732,39780
1998-8-4 13:57:00,39780,39781,39753,39754
1998-8-4 13:58:00,39754,39786,39753,39785
1998-8-4 13:59:00,39785,39788,39784,39787
1998-8-4 14:00:00,39787,39798,39786,39797
1998-8-4 14:01:00,39797,39840,39796,39839
1998-8-4 14:02:00,39839,39840,39824,39825
1998-8-4 14:03:00,39825,39833,39824,39832
1998-8-4 14:04:00,39832,39833,39790,39791
1998-8-4 14:05:00,39791,39799,39790,39798
1998-8-4 14:06:00,39798,39799,39753,39754
1998-8-4 14:07:00,39754,39755,39704,39705
1998-8-4 14:08:00,39705,39754,39704,39753
1998-8-4 14:09:00,39753,39763,39752,39762
1998-8-4 14:10:00,39762,39770,39761,39769
1998-8-4 14:11:00,39769,39770,39762,39763
1998-8-4 14:12:00,39763,39764,39744,39745
1998-8-4 14:13:00,39745,39746,39734,39735
1998-8-4 14:14:00,39735,39736,39684,39685
1998-8-4 14:15:00,39685,39686,39638,39639
1998-8-4 14:16:00,39639,39640,39605,39606
1998-8-4 14:17:00,39606,39625,39605,39624
1998-8-4 14:18:00,39624,39663,39623,39662
1998-8-4 14:19:00,39662,39691,39661,39690
1998-8-4 14:20:00,39690,39722,39689,39721
1998-8-4 14:21:00,39721,39722,39689,39690
1998-8-4 14:22:00,39690,39700,39689,39699
1998-8-4 14:23:00,39699,39744,39698,39743
1998-8-4 14:24:00,39743,39771,39742,39770
1998-8-4 14:25:00,39770,39805,39769,39804
1998-8-4 14:26:00,39804,39823,39803,39822
1998-8-4 14:27:00,39822,39860,39821,39859
1998-8-4 14:28:00,39859,39888,39858,39887
1998-8-4 14:29:00,39887,39904,39886,39903
1998-8-4 14:30:00,39903,39904,39870,39871
1998-8-4 14:31:00,39871,39872,39853,39854
1998-8-4 14:32:00,39854,39891,39853,39890
1998-8-4 14:33:00,39890,39902,39889,39901
1998-8-4 14:34:00,39901,39902,39870,39871
1998-8-4 14:35:00,39871,39879,39870,39878
1998-8-4 14:36:00,39878,39890,39877,39889
1998-8-4 14:37:00,39889,39921,39888,39920
1998-8-4 14:38:00,39920,39921,39883,39884
1998-8-4 14:39:00,39884,39931,39883,39930
1998-8-4 14:40:00,39930,39931,39926,39927
1998-8-4 14:41:00,39927,39928,39886,39887
1998-8-4 14:42:00,39887,39888,39879,39880
1998-8-4 14:43:00,39880,39881,39832,39833
1998-8-4 14:44:00,39833,39859,39832,39858
1998-8-4 14:45:00,39858,39859,39853,39854
1998-8-4 14:46:00,39854,39901,39853,39900
1998-8-4 14:47:00,39900,39905,39899,39904
1998-8-4 14:48:00,39904,39905,39872,39873
1998-8-4 14:49:00,39873,39874,39853,39854
1998-8-4 14:50:00,39854,39889,39853,39888
1998-8-4 14:51:00,39888,39934,39887,39933
1998-8-4 14:52:00,39933,39954,39932,39953
1998-8-4 14:53:00,39953,39954,39930,39931
1998-8-4 14:54:00,39931,39958,39930,39957
1998-8-4 14:55:00,39957,39958,39951,39952
1998-8-4 14:56:00,39952,39980,39951,39979
1998-8-4 14:57:00,39979,39980,39963,39964
1998-8-4 14:58:00,39964,39965,39963,39964
1998-8-4 14:59:00,39964,39965,39923,39924
1998-8-4 15:00:00,39924,39925,39897,39898
1998-8-4 15:01:00,39898,39901,39897,39900
1998-8-4 15:02:00,39900,39927,39899,39926
1998-8-4 15:03:00,39926,39973,39925,39972
1998-8-4 15:04:00,39972,39973,39970,39971
1998-8-4 15:05:00,39971,39972,39938,39939
1998-8-4 15:06:00,39939,39940,39890,39891
1998-8-4 15:07:00,39891,39905,39890,39904
1998-8-4 15:08:00,39904,39905,39863,39864
1998-8-4 15:09:00,39864,39865,39820,39821
1998-8-4 15:10:00,39821,39834,39820,39833
1998-8-4 15:11:00,39833,39834,39829,39830
1998-8-4 15:12:00,39830,39831,39822,39823
1998-8-4 15:13:00,39823,39867,39822,39866
1998-8-4 15:14:00,39866,39867,39849,39850
1998-8-4 15:15:00,39850,39851,39811,39812
1998-8-4 15:16:00,39812,39813,39765,39766
1998-8-4 15:17:00,39766,39792,39765,39791
1998-8-4 15:18:00,39791,39799,39790,39798
1998-8-4 15:19:00,39798,39799,39760,39761
1998-8-4 15:20:00,39761,39805,39760,39804
1998-8-4 15:21:00,39804,39805,39786,39787
1998-8-4 15:22:00,39787,39788,39740,39741
1998-8-4 15:23:00,39741,39742,39701,39702
1998-8-4 15:24:00,39702,39703,39700,39701
1998-8-4 15:25:00,39701,39702,39682,39683
1998-8-4 15:26:00,39683,39689,39682,39688
1998-8-4 15:27:00,39688,39721,39687,39720
1998-8-4 15:28:00,39720,39723,39719,39722
1998-8-4 15:29:00,39722,39726,39721,39725
1998-8-4 15:30:00,39725,39726,39696,39697
1998-8-4 15:31:00,39697,39715,39696,39714
1998-8-4 15:32:00,39714,39715,39665,39666
1998-8-4 15:33:00,39666,39667,39637,39638
1998-8-4 15:34:00,39638,39639,39610,39611
1998-8-4 15:35:00,39611,39612,39579,39580
1998-8-4 15:36:00,39580,39601,39579,39600
1998-8-4 15:37:00,39600,39601,39585,39586
1998-8-4 15:38:00,39586,39598,39585,39597
1998-8-4 15:39:00,39597,39598,39583,39584
1998-8-4 15:40:00,39584,39616,39583,39615
1998-8-4 15:41:00,39615,39616,39589,39590
1998-8-4 15:42:00,39590,39591,39580,39581
1998-8-4 15:43:00,39581,39582,39561,39562
1998-8-4 15:44:00,39562,39563,39513,39514
1998-8-4 15:45:00,39514,39523,39513,39522
1998-8-4 15:46:00,39522,39523,39517,39518
1998-8-4 15:47:00,39518,39543,39517,39542
1998-8-4 15:48:00,39542,39576,39541,39575
1998-8-4 15:49:00,39575,39576,39525,39526
1998-8-4 15:50:00,39526,39546,39525,39545
1998-8-4 15:51:00,39545,39546,39507,39508
1998-8-4 15:52:00,39508,39514,39507,39513
1998-8-4 15:53:00,39513,39514,39472,39473
1998-8-4 15:54:00,39473,39474,39449,39450
1998-8-4 15:55:00,39450,39451,39404,39405
1998-8-4 15:56:00,39405,39417,39404,39416
1998-8-4 15:57:00,39416,39417,39409,39410
1998-8-4 15:58:00,39410,39449,39409,39448
1998-8-4 15:59:00,39448,39451,39447,39450
1998-8-4 16:00:00,39450,39451,39423,39424
1998-8-4 16:01:00,39424,39425,39391,39392
1998-8-4 16:02:00,39392,39429,39391,39428
1998-8-4 16:03:00,39428,39475,39427,39474
1998-8-4 16:04:00,39474,39475,39442,39443
1998-8-4 16:05:00,39443,39444,39434,39435
1998-8-4 16:06:00,39435,39477,39434,39476
1998-8-4 16:07:00,39476,39501,39475,39500
1998-8-4 16:08:00,39500,39528,39499,39527
1998-8-4 16:09:00,39527,39528,39477,39478
1998-8-4 16:10:00,39478,39507,39477,39506
1998-8-4 16:11:00,39506,39507,39465,39466
1998-8-4 16:12:00,39466,39468,39465,39467
1998-8-4 16:13:00,39467,39507,39466,39506
1998-8-4 16:14:00,39506,39526,39505,39525
1998-8-4 16:15:00,39525,39526,39502,39503
1998-8-4 16:16:00,39503,39546,39502,39545
1998-8-4 16:17:00,39545,39546,39540,39541
1998-8-4 16:18:00,39541,39542,39536,39537
1998-8-4 16:19:00,39537,39545,39536,39544
1998-8-4 16:20:00,39544,39545,39510,39511
1998-8-4 16:21:00,39511,39512,39474,39475
1998-8-4 16:22:00,39475,39501,39474,39500
1998-8-4 16:23:00,39500,39524,39499,39523
1998-8-4 16:24:00,39523,39543,39522,39542
1998-8-4 16:25:00,39542,39589,39541,39588
1998-8-4 16:26:00,39588,39589,39563,39564
1998-8-4 16:27:00,39564,39599,39563,39598
1998-8-4 16:28:00,39598,39599,39574,39575
1998-8-4 16:29:00,39575,39576,39561,39562
1998-8-4 16:30:00,39562,39608,39561,39607
1998-8-4 16:31:00,39607,39655,39606,39654
1998-8-4 16:32:00,39654,39670,39653,39669
1998-8-4 16:33:00,39669,39690,39668,39689
1998-8-4 16:34:00,39689,39690,39647,39648
1998-8-4 16:35:00,39648,39649,39610,39611
1998-8-4 16:36:00,39611,39612,39601,39602
1998-8-4 16:37:00,39602,39630,39601,39629
1998-8-4 16:38:00,39629,39630,39606,39607
1998-8-4 16:39:00,39607,39608,39570,39571
1998-8-4 16:40:00,39571,39572,39561,39562
1998-8-4 16:41:00,39562,39606,39561,39605
1998-8-4 16:42:00,39605,39648,39604,39647
1998-8-4 16:43:00,39647,39648,39608,39609
1998-8-4 16:44:00,39609,39610,39604,39605
1998-8-4 16:45:00,39605,39606,39572,39573
1998-8-4 16:46:00,39573,39574,39560,39561
1998-8-4 16:47:00,39561,39562,39519,39520
1998-8-4 16:48:00,39520,39521,39515,39516
1998-8-4 16:49:00,39516,39517,39471,39472
1998-8-4 16:50:00,39472,39477,39471,39476
1998-8-4 16:51:00,39476,39477,39473,39474
1998-8-4 16:52:00,39474,39521,39473,39520
1998-8-4 16:53:00,39520,39537,39519,39536
1998-8-4 16:54:00,39536,39537,39520,39521
1998-8-4 16:55:00,39521,39522,39508,39509
1998-8-4 16:56:00,39509,39510,39493,39494
1998-8-4 16:57:00,39494,39526,39493,39525
1998-8-4 16:58:00,39525,39558,39524,39557
1998-8-4 16:59:00,39557,39601,39556,39600
1998-8-4 17:00:00,39600,39614,39599,39613
1998-8-4 17:01:00,39613,39628,39612,39627
1998-8-4 17:02:00,39627,39628,39593,39594
1998-8-4 17:03:00,39594,39595,39545,39546
1998-8-4 17:04:00,39546,39589,39545,39588
1998-8-4 17:05:00,39588,39633,39587,39632
1998-8-4 17:06:00,39632,39633,39629,39630
1998-8-4 17:07:00,39630,39642,39629,39641
1998-8-4 17:08:00,39641,39642,39636,39637
1998-8-4 17:09:00,39637,39670,39636,39669
1998-8-4 17:10:00,39669,39706,39668,39705
1998-8-4 17:11:00,39705,39746,39704,39745
1998-8-4 17:12:00,39745,39746,39740,39741
1998-8-4 17:13:00,39741,39769,39740,39768
1998-8-4 17:14:00,39768,39773,39767,39772
1998-8-4 17:15:00,39772,39817,39771,39816
1998-8-4 17:16:00,39816,39841,39815,39840
1998-8-4 17:17:00,39840,39841,39790,39791
1998-8-4 17:18:00,39791,39792,39771,39772
1998-8-4 17:19:00,39772,39775,39771,39774
1998-8-4 17:20:00,39774,39821,39773,39820
1998-8-4 17:21:00,39820,39821,39788,39789
1998-8-4 17:22:00,39789,39793,39788,39792
1998-8-4 17:23:00,39792,39793,39785,39786
1998-8-4 17:24:00,39786,39803,39785,39802
1998-8-4 17:25:00,39802,39833,39801,39832
1998-8-4 17:26:00,39832,39833,39791,39792
1998-8-4 17:27:00,39792,39839,39791,39838
1998-8-4 17:28:00,39838,39839,39794,39795
1998-8-4 17:29:00,39795,39796,39751,39752
1998-8-4 17:30:00,39752,39767,39751,39766
1998-8-4 17:31:00,39766,39799,39765,39798
1998-8-4 17:32:00,39798,39799,39771,39772
1998-8-4 17:33:00,39772,39791,39771,39790
1998-8-4 17:34:00,39790,39791,39779,39780
1998-8-4 17:35:00,39780,39781,39744,39745
1998-8-4 17:36:00,39745,39746,39737,39738
1998-8-4 17:37:00,39738,39739,39714,39715
1998-8-4 17:38:00,39715,39716,39703,39704
1998-8-4 17:39:00,39704,39705,39684,39685
1998-8-4 17:40:00,39685,39702,39684,39701
1998-8-4 17:41:00,39701,39702,39657,39658
1998-8-4 17:42:00,39658,39684,39657,39683
1998-8-4 17:43:00,39683,39684,39658,39659
1998-8-4 17:44:00,39659,39703,39658,39702
1998-8-4 17:45:00,39702,39703,39691,39692
1998-8-4 17:46:00,39692,39740,39691,39739
1998-8-4 17:47:00,39739,39740,39692,39693
1998-8-4 17:48:00,39693,39726,39692,39725
1998-8-4 17:49:00,39725,39767,39724,39766
1998-8-4 17:50:00,39766,39767,39738,39739
1998-8-4 17:51:00,39739,39741,39738,39740
1998-8-4 17:52:00,39740,39788,39739,39787
1998-8-4 17:53:00,39787,39821,39786,39820
1998-8-4 17:54:00,39820,39862,39819,39861
1998-8-4 17:55:00,39861,39885,39860,39884
1998-8-4 17:56:00,39884,39885,39852,39853
1998-8-4 17:57:00,39853,39854,39811,39812
1998-8-4 17:58:00,39812,39838,39811,39837
1998-8-4 17:59:00,39837,39838,39823,39824
1998-8-4 18:00:00,39824,39833,39823,39832
1998-8-4 18:01:00,39832,39848,39831,39847
1998-8-4 18:02:00,39847,39881,39846,39880
1998-8-4 18:03:00,39880,39881,39866,39867
1998-8-4 18:04:00,39867,39868,39837,39838
1998-8-4 18:05:00,39838,39839,39828,39829
1998-8-4 18:06:00,39829,39859,39828,39858
1998-8-4 18:07:00,39858,39859,39837,39838
1998-8-4 18:08:00,39838,39865,39837,39864
1998-8-4 18:09:00,39864,39865,39828,39829
1998-8-4 18:10:00,39829,39853,39828,39852
1998-8-4 18:11:00,39852,39885,39851,39884
1998-8-4 18:12:00,39884,39906,39883,39905
1998-8-4 18:13:00,39905,39906,39855,39856
1998-8-4 18:14:00,39856,39898,39855,39897
1998-8-4 18:15:00,39897,39905,39896,39904
1998-8-4 18:16:00,39904,39947,39903,39946
1998-8-4 18:17:00,39946,39969,39945,39968
1998-8-4 18:18:00,39968,39969,39957,39958
1998-8-4 18:19:00,39958,40006,39957,40005
1998-8-4 18:20:00,40005,40006,39993,39994
1998-8-4 18:21:00,39994,40002,39993,40001
1998-8-4 18:22:00,40001,40014,40000,40013
1998-8-4 18:23:00,40013,40035,40012,40034
1998-8-4 18:24:00,40034,40036,40033,40035
1998-8-4 18:25:00,40035,40036,40031,40032
1998-8-4 18:26:00,40032,40062,40031,40061
1998-8-4 18:27:00,40061,40089,40060,40088
1998-8-4 18:28:00,40088,40128,40087,40127
1998-8-4 18:29:00,40127,40136,40126,40135
1998-8-4 18:30:00,40135,40136,40124,40125
1998-8-4 18:31:00,40125,40126,40085,40086
1998-8-4 18:32:00,40086,40122,40085,40121
1998-8-4 18:33:00,40121,40122,40098,40099
1998-8-4 18:34:00,40099,40128,40098,40127
1998-8-4 18:35:00,40127,40156,40126,40155
1998-8-4 18:36:00,40155,40156,40135,40136
1998-8-4 18:37:00,40136,40137,40135,40136
1998-8-4 18:38:00,40136,40137,40132,40133
1998-8-4 18:39:00,40133,40166,40132,40165
1998-8-4 18:40:00,40165,40177,40164,40176
1998-8-4 18:41:00,40176,40202,40175,40201
1998-8-4 18:42:00,40201,40234,40200,40233
1998-8-4 18:43:00,40233,40274,40232,40273
1998-8-4 18:44:00,40273,40274,40227,40228
1998-8-4 18:45:00,40228,40238,40227,40237
1998-8-4 18:46:00,40237,40280,40236,40279
1998-8-4 18:47:00,40279,40280,40262,40263
1998-8-4 18:48:00,40263,40284,40262,40283
1998-8-4 18:49:00,40283,40299,40282,40298
1998-8-4 18:50:00,40298,40329,40297,40328
1998-8-4 18:51:00,40328,40329,40289,40290
1998-8-4 18:52:00,40290,40291,40280,40281
1998-8-4 18:53:00,40281,40298,40280,40297
1998-8-4 18:54:00,40297,40336,40296,40335
1998-8-4 18:55:00,40335,40336,40318,40319
1998-8-4 18:56:00,40319,40320,40301,40302
1998-8-4 18:57:00,40302,40303,40287,40288
1998-8-4 18:58:00,40288,40289,40237,40238
1998-8-4 18:59:00,40238,40239,40206,40207
1998-8-4 19:00:00,40207,40255,40206,40254
1998-8-4 19:01:00,40254,40255,40229,40230
1998-8-4 19:02:00,40230,40276,40229,40275
1998-8-4 19:03:00,40275,40276,40270,40271
1998-8-4 19:04:00,40271,40272,40261,40262
1998-8-4 19:05:00,40262,40293,40261,40292
1998-8-4 19:06:00,40292,40325,40291,40324
1998-8-4 19:07:00,40324,40367,40323,40366
1998-8-4 19:08:00,40366,40367,40315,40316
1998-8-4 19:09:00,40316,40317,40278,40279
1998-8-4 19:10:00,40279,40280,40241,40242
1998-8-4 19:11:00,40242,40243,40222,40223
1998-8-4 19:12:00,40223,40227,40222,40226
1998-8-4 19:13:00,40226,40227,40185,40186
1998-8-4 19:14:00,40186,40226,40185,40225
1998-8-4 19:15:00,40225,40247,40224,40246
1998-8-4 19:16:00,40246,40251,40245,40250
1998-8-4 19:17:00,40250,40260,40249,40259
1998-8-4 19:18:00,40259,40275,40258,40274
1998-8-4 19:19:00,40274,40275,40247,40248
1998-8-4 19:20:00,40248,40271,40247,40270
1998-8-4 19:21:00,40270,40271,40234,40235
1998-8-4 19:22:00,40235,40258,40234,40257
1998-8-4 19:23:00,40257,40258,40211,40212
1998-8-4 19:24:00,40212,40213,40170,40171
1998-8-4 19:25:00,40171,40177,40170,40176
1998-8-4 19:26:00,40176,40214,40175,40213
1998-8-4 19:27:00,40213,40214,40200,40201
1998-8-4 19:28:00,40201,40237,40200,40236
1998-8-4 19:29:00,40236,40237,40199,40200
1998-8-4 19:30:00,40200,40234,40199,40233
1998-8-4 19:31:00,40233,40234,40208,40209
1998-8-4 19:32:00,40209,40210,40182,40183
1998-8-4 19:33:00,40183,40232,40182,40231
1998-8-4 19:34:00,40231,40232,40215,40216
1998-8-4 19:35:00,40216,40217,40210,40211
1998-8-4 19:36:00,40211,40212,40202,40203
1998-8-4 19:37:00,40203,40211,40202,40210
1998-8-4 19:38:00,40210,40211,40183,40184
1998-8-4 19:39:00,40184,40185,40179,40180
1998-8-4 19:40:00,40180,40213,40179,40212
1998-8-4 19:41:00,40212,40258,40211,40257
1998-8-4 19:42:00,40257,40258,40251,40252
1998-8-4 19:43:00,40252,40263,40251,40262
1998-8-4 19:44:00,40262,40263,40237,40238
1998-8-4 19:45:00,40238,40239,40201,40202
1998-8-4 19:46:00,40202,40203,40158,40159
1998-8-4 19:47:00,40159,40206,40158,40205
1998-8-4 19:48:00,40205,40231,40204,40230
1998-8-4 19:49:00,40230,40231,40223,40224
1998-8-4 19:50:00,40224,40225,40190,40191
1998-8-4 19:51:00,40191,40192,40170,40171
1998-8-4 19:52:00,40171,40194,40170,40193
1998-8-4 19:53:00,40193,40223,40192,40222
1998-8-4 19:54:00,40222,40266,40221,40265
1998-8-4 19:55:00,40265,40308,40264,40307
1998-8-4 19:56:00,40307,40352,40306,40351
1998-8-4 19:57:00,40351,40352,40330,40331
1998-8-4 19:58:00,40331,40381,40330,40380
1998-8-4 19:59:00,40380,40411,40379,40410
1998-8-4 20:00:00,40410,40411,40396,40397
1998-8-4 20:01:00,40397,40444,40396,40443
1998-8-4 20:02:00,40443,40483,40442,40482
1998-8-4 20:03:00,40482,40500,40481,40499
1998-8-4 20:04:00,40499,40545,40498,40544
1998-8-4 20:05:00,40544,40545,40525,40526
1998-8-4 20:06:00,40526,40552,40525,40551
1998-8-4 20:07:00,40551,40581,40550,40580
1998-8-4 20:08:00,40580,40581,40569,40570
1998-8-4 20:09:00,40570,40607,40569,40606
1998-8-4 20:10:00,40606,40634,40605,40633
1998-8-4 20:11:00,40633,40660,40632,40659
1998-8-4 20:12:00,40659,40700,40658,40699
1998-8-4 20:13:00,40699,40700,40687,40688
1998-8-4 20:14:00,40688,40720,40687,40719
1998-8-4 20:15:00,40719,40744,40718,40743
1998-8-4 20:16:00,40743,40744,40717,40718
1998-8-4 20:17:00,40718,40721,40717,40720
1998-8-4 20:18:00,40720,40721,40681,40682
1998-8-4 20:19:00,40682,40683,40656,40657
1998-8-4 20:20:00,40657,40658,40650,40651
1998-8-4 20:21:00,40651,40674,40650,40673
1998-8-4 20:22:00,40673,40695,40672,40694
1998-8-4 20:23:00,40694,40735,40693,40734
1998-8-4 20:24:00,40734,40735,40717,40718
1998-8-4 20:25:00,40718,40768,40717,40767
1998-8-4 20:26:00,40767,40768,40742,40743
1998-8-4 20:27:00,40743,40744,40714,40715
1998-8-4 20:28:00,40715,40716,40699,40700
1998-8-4 20:29:00,40700,40701,40687,40688
1998-8-4 20:30:00,40688,40689,40648,40649
1998-8-4 20:31:00,40649,40650,40635,40636
1998-8-4 20:32:00,40636,40649,40635,40648
1998-8-4 20:33:00,40648,40675,40647,40674
1998-8-4 20:34:00,40674,40675,40647,40648
1998-8-4 20:35:00,40648,40664,40647,40663
1998-8-4 20:36:00,40663,40671,40662,40670
1998-8-4 20:37:00,40670,40720,40669,40719
1998-8-4 20:38:00,40719,40733,40718,40732
1998-8-4 20:39:00,40732,40733,40719,40720
1998-8-4 20:40:00,40720,40725,40719,40724
1998-8-4 20:41:00,40724,40725,40711,40712
1998-8-4 20:42:00,40712,40713,40671,40672
1998-8-4 20:43:00,40672,40673,40657,40658
1998-8-4 20:44:00,40658,40659,40622,40623
1998-8-4 20:45:00,40623,40643,40622,40642
1998-8-4 20:46:00,40642,40654,40641,40653
1998-8-4 20:47:00,40653,40654,40636,40637
1998-8-4 20:48:00,40637,40638,40635,40636
1998-8-4 20:49:00,40636,40678,40635,40677
1998-8-4 20:50:00,40677,40683,40676,40682
1998-8-4 20:51:00,40682,40688,40681,40687
1998-8-4 20:52:00,40687,40688,40663,40664
1998-8-4 20:53:00,40664,40672,40663,40671
1998-8-4 20:54:00,40671,40672,40623,40624
1998-8-4 20:55:00,40624,40665,40623,40664
1998-8-4 20:56:00,40664,40665,40621,40622
1998-8-4 20:57:00,40622,40668,40621,40667
1998-8-4 20:58:00,40667,40668,40655,40656
1998-8-4 20:59:00,40656,40657,40625,40626
1998-8-4 21:00:00,40626,40632,40625,40631
1998-8-4 21:01:00,40631,40632,40612,40613
1998-8-4 21:02:00,40613,40658,40612,40657
1998-8-4 21:03:00,40657,40659,40656,40658
1998-8-4 21:04:00,40658,40671,40657,40670
1998-8-4 21:05:00,40670,40671,40647,40648
1998-8-4 21:06:00,40648,40686,40647,40685
1998-8-4 21:07:00,40685,40686,40669,40670
1998-8-4 21:08:00,40670,40671,40651,40652
1998-8-4 21:09:00,40652,40653,40601,40602
1998-8-4 21:10:00,40602,40634,40601,40633
1998-8-4 21:11:00,40633,40638,40632,40637
1998-8-4 21:12:00,40637,40687,40636,40686
1998-8-4 21:13:00,40686,40732,40685,40731
1998-8-4 21:14:00,40731,40732,40687,40688
1998-8-4 21:15:00,40688,40689,40669,40670
1998-8-4 21:16:00,40670,40691,40669,40690
1998-8-4 21:17:00,40690,40691,40670,40671
1998-8-4 21:18:00,40671,40720,40670,40719
1998-8-4 21:19:00,40719,40720,40706,40707
1998-8-4 21:20:00,40707,40708,40696,40697
1998-8-4 21:21:00,40697,40698,40679,40680
1998-8-4 21:22:00,40680,40681,40639,40640
1998-8-4 21:23:00,40640,40661,40639,40660
1998-8-4 21:24:00,40660,40687,40659,40686
1998-8-4 21:25:00,40686,40687,40645,40646
1998-8-4 21:26:00,40646,40683,40645,40682
1998-8-4 21:27:00,40682,40683,40681,40682
1998-8-4 21:28:00,40682,40683,40678,40679
1998-8-4 21:29:00,40679,40695,40678,40694
1998-8-4 21:30:00,40694,40695,40678,40679
1998-8-4 21:31:00,40679,40680,40638,40639
1998-8-4 21:32:00,40639,40681,40638,40680
1998-8-4 21:33:00,40680,40681,40648,40649
1998-8-4 21:34:00,40649,40650,40616,40617
1998-8-4 21:35:00,40617,40622,40616,40621
1998-8-4 21:36:00,40621,40630,40620,40629
1998-8-4 21:37:00,40629,40654,40628,40653
1998-8-4 21:38:00,40653,40654,40624,40625
1998-8-4 21:39:00,40625,40642,40624,40641
1998-8-4 21:40:00,40641,40642,40630,40631
1998-8-4 21:41:00,40631,40632,40614,40615
1998-8-4 21:42:00,40615,40616,40574,40575
1998-8-4 21:43:00,40575,40576,40535,40536
1998-8-4 21:44:00,40536,40537,40521,40522
1998-8-4 21:45:00,40522,40524,40521,40523
1998-8-4 21:46:00,40523,40530,40522,40529
1998-8-4 21:47:00,40529,40541,40528,40540
1998-8-4 21:48:00,40540,40541,40537,40538
1998-8-4 21:49:00,40538,40539,40512,40513
1998-8-4 21:50:00,40513,40554,40512,40553
1998-8-4 21:51:00,40553,40569,40552,40568
1998-8-4 21:52:00,40568,40587,40567,40586
1998-8-4 21:53:00,40586,40614,40585,40613
1998-8-4 21:54:00,40613,40649,40612,40648
1998-8-4 21:55:00,40648,40661,40647,40660
1998-8-4 21:56:00,40660,40674,40659,40673
1998-8-4 21:57:00,40673,40674,40653,40654
1998-8-4 21:58:00,40654,40655,40625,40626
1998-8-4 21:59:00,40626,40632,40625,40631
1998-8-4 22:00:00,40631,40634,40630,40633
1998-8-4 22:01:00,40633,40643,40632,40642
1998-8-4 22:02:00,40642,40643,40635,40636
1998-8-4 22:03:00,40636,40637,40612,40613
1998-8-4 22:04:00,40613,40636,40612,40635
1998-8-4 22:05:00,40635,40636,40590,40591
1998-8-4 22:06:00,40591,40596,40590,40595
1998-8-4 22:07:00,40595,40596,40550,40551
1998-8-4 22:08:00,40551,40552,40540,40541
1998-8-4 22:09:00,40541,40577,40540,40576
1998-8-4 22:10:00,40576,40577,40560,40561
1998-8-4 22:11:00,40561,40562,40546,40547
1998-8-4 22:12:00,40547,40565,40546,40564
1998-8-4 22:13:00,40564,40599,40563,40598
1998-8-4 22:14:00,40598,40614,40597,40613
1998-8-4 22:15:00,40613,40638,40612,40637
1998-8-4 22:16:00,40637,40643,40636,40642
1998-8-4 22:17:00,40642,40643,40600,40601
1998-8-4 22:18:00,40601,40636,40600,40635
1998-8-4 22:19:00,40635,40684,40634,40683
1998-8-4 22:20:00,40683,40684,40667,40668
1998-8-4 22:21:00,40668,40669,40650,40651
1998-8-4 22:22:00,40651,40653,40650,40652
1998-8-4 22:23:00,40652,40653,40612,40613
1998-8-4 22:24:00,40613,40614,40580,40581
